tariffCode,nico,authority,type,title,condition,mandatory,sourceUrl,sourceVersion,validFrom,validTo,notes
3003.90.08,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.09,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.10,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.11,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.12,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.13,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.14,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.15,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.16,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.17,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.18,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.19,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.20,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.21,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.22,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3003.90.99,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.10.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.10.99,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.20.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.20.02,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.20.03,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.20.99,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.31.02,01,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.31.02,99,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.32.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.32.99,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.02,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.03,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.04,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.05,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.99,01,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.39.99,99,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.41.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.42.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.43.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.49.03,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.49.05,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.49.99,01,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.49.99,99,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.50.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.50.02,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.50.99,01,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.50.99,99,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.60.91,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.01,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.02,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.04,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.05,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.06,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.07,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.08,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.09,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.11,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.12,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.13,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.14,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.15,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.16,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.17,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.18,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.19,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.20,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.21,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.22,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.23,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.24,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.25,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.26,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.27,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.28,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.29,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.30,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.31,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.32,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.34,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.35,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.36,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.37,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.38,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
3004.90.39,00,SS,PERMIT,Registro Sanitario COFEPRIS / Permiso Sanitario Previo de Importación,Medicamentos y preparaciones farmacéuticas para uso humano,true,https://www.gob.mx/cofepris/documentos/bases-de-datos-de-licencias-sanitarias-de-insumos-para-la-salud,COFEPRIS-2026-DOF,2026-01-01,,Regulación Sanitaria COFEPRIS
