tariffCode,authority,requirementType,title,description,sourceUrl,sourceVersion,validFrom,validTo,mandatory,notes
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Novamold --L80,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Enerfat,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sal Plus Ultra Liquido Sin Formol,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Propiam Nc 64,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Eubiostart 3 Aiv,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Antioxidante Omp,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycofix Pro-Tect,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Cerdos 30 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 1Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 2Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 3Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 15Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 20Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 25Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 26 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpaterol 40Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 2 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 3 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 5 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 10 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 14 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 19 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 28 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Sin Dato,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 1 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 2 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 3 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol4 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 10 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 25 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 3 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Melengestrol 40 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Cylactin Lbc G35,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Zilpateol,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Puregro,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Poultry,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Rumiantes Aditivos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Rumiantes Aditivos + Bovaer,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 2 Kg 5Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 4 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 3 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 5 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 8 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 10 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 14 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 15 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 19 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 22 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 24 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 25 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 26 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 28 Kg 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 5 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Ractopamin 2 Kg 10 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 4 Kg 10 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 5 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 8Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 10 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Ractopamina 15 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 19 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 22 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 24 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 25 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 26 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 28 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Aves 13 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Aves 15 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Biotronic Se,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycofix Plus 5.0,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycofix Select 5.0,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycofix Focus,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Mycofix Plus 5.Z,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Aditivos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Conejos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Bovaer 10,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Rovimix Premix Control Ractopamina 10 Ppm,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Premezcla Especial Para Aves 6.5 Kg,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Biotronic Top 3,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Eastman Acitra Lh1,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Eastman Acitra Lh2 Na,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Eastman Acitra Plus Sg3,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Crokipet,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Crokipet Cat,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Nutrition Premium Plus Cachorros Razas Pequeñas,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Canem Basis Cachorros,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Campa Can Cachorro,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Engorda Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Engorda Cerdos L,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Preiniciador 0 Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Preiniciador 2 Ceerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Iniciador Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Crecimiento Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Desarrollo Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Gestación Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Alimento Lactancia Cerdos,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Hembras de Reemplazo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree® Chopped Ground Dinner Bacon And Filet Mignon Flavor,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree® Choice Cuts™ In Gravy Beef Noodles & Vegetables Flavor,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Whiskas ® Fillets Pescado Blanco,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Whiskas ® Fillets Brochetas Con Res,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree® Adulto Razas Pequeñas y Minis,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Whiskas Balance de la Naturaleza Salmón,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Whiskas Carne la Receta Original,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Whiskas Pollo,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree® Choice Cuts™ In Gravy Filet Mignon Flavor,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree High Protein With Chicken & Turkey Cuts In Gravy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree High Protein With Chicken & Beef Cuts In Gravy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree High Protein Beef & Pork Tenderloin Flavor Cuts In Gravy,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Puppy Morsels In Sauce With Turkey,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,"Pedigree Choice Cuts In Gravy Chicken, Bacon & Cheese Flavors",,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,"Pedigree Choice Cuts In Gravy Beef, Bacon & Cheese Flavors",,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Iams™ Proactive Health™ Minichunks Chicken & Whole,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Acana Free-Run Poultry Recipe Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Orijen Kitten Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Orijen Original Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Orijen Puppy Large Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Orijen Small Breed Dog Food,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Cachorro Razas Pequeñas y Minis,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Adulto Balance Natural /Pedigree Adult Natural Balance,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Adulto Pancita Saludable Pollo y Camote,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Adulto Pancita Saludable Salmon Arroz Integral,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
0000.00.00,SENASICA,AUTORIZACION_SANITARIA,Pedigree Adulto Pancita Saludable Pavo y Zanahoria,,https://www.datos.gob.mx/dataset/productos_alimenticios,SENASICA-productos_alimenticios-2025,2025-01-01,,true,
