countryCode,code,nico,description,generalRate,rateUnit,validFrom,validTo,sourceVersion,sourceUrl
MX,2933.91.03,02,"Mazindol (DCI), pirovalerona (DCI); sales de estos productos.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.04,00,1-((4-Clorofenil)metil)-2-(1-pirrolidinil metil)-1H-bencimidazol (Clemizol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.10,00,Dimetilacridan.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.26,00,"Fosforoditioato de O,O-dietil-S-(4-oxo-1,2,3- benzotriazin-3(4H)-il)metilo (Azinfos etílico).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,01,(5-(Feniltio)-1H-bencimidazol-2-il)carbamato de metilo (Fenbendazol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,02,"Derivados de sustitución de la 10,11-dihidro-5H-dibenzo (b,f) azepina y sus sales.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,03,"Indol y sus derivados de sustitución, y sales de estos productos, excepto lo comprendido en el número de identificación comercial 2933.99.99.12.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,04,"Ácido 1-etil-7-metil-1,8-naftiridin-4-ona-3- carboxílico (Ácido nalidixico).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,05,"(Quinoxalín-1,4-dióxido)metilencarbazato de metilo (Carbadox).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,06,1-(3-Mercapto-2-metil-1-oxopropil)-L-prolina (Captopril).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,07,"5H-Dibenzo (b,f)azepin-5-carboxamida (Carbamazepina).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,08,Maleato de 1-(N-(1-(etoxicarbonil)-3- fenilpropil)-L-alanil) L-prolina (Maleato de Enalapril).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,09,Derivados de sustitución del benzotriazol y sus sales.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,10,"Derivados de sustitución del bencimidazol y sus sales, excepto lo comprendido en los números de identificación comercial 2933.99.99.01, 2933.99.99.11, 2933.99.99.13, 2933.99.99.14.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,11,1-(Butilcarbamoil)-2-bencimidazolil-carbamato de metilo (Benomilo).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,12,Indometacina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,13,2-Bencimidazolil carbamato de metilo (Carbendazim).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,14,Ester metílico del ácido (5-benzoil-1H-bencimidazol-2-il) carbámico (Mebendazol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,15,Clorhidrato de benzidamina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2933.99.99,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.10.09,01,2-(4-Tiazolil)-1H-bencimidazol (Tiabendazol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.10.09,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.20.05,00,Disulfuro de benzotiazilo sulfenamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.20.99,01,Disulfuro de benzotiazol.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.20.99,02,N-Ciclohexil o N-terbutil o N-oxidietilen- benzotiazol sulfenamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.20.99,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.30.02,00,"Compuestos cuya estructura contenga ciclos fenotiazina (incluso hidrogenados), sin otras condensaciones.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.91.01,00,"Aminorex (DCI), brotizolam (DCI), clotiazepam (DCI), cloxazolam (DCI), dextromoramida (DCI), fendimetrazina (DCI), fenmetrazina (DCI), haloxazolam (DCI), ketazolam (DCI), mesocarb (DCI), oxazolam (DCI), pemolina (DCI) y sufentanil (DCI); sales de estos productos.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.92.91,00,Los demás fentanilos y sus derivados.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.01,00,Furazolidona.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.10,00,"3,5-Dimetil-1,3,5-(2H)-tetrahidrotiadiazin-2-tiona (Dazomet).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.14,00,Furaltadona.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.24,00,"Clorhidrato de levo-2,3,5,6-tetrahidro-6-fenilimidazo (2,1-b) tiazol (Clorhidrato de levamisol).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.41,00,"4,4'-Ditiodimorfolina.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.99,01,"1-Acetil-4-(4-((2-(2,4-diclorofenil)(1H-imidazol-1-il metil)-1,3-dioxolan-4-il)metoxi) fenil)piperazina (Ketoconazol).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.99,02,"Clorhidrato de (2S-cis)-3-(acetiloxi)-5-(2-dimetilamino)etil)2,3-dihidro-2-(4- metoxifenil)-1,5-benzotiazepin-4-(5H)ona (Clorhidrato de diltiazem).",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.99,03,Ácido 7-amino-desacetoxi-cefalosporánico; ácido 6-amino-penicilánico.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2934.99.99,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.10.01,00,N-Metilperfluorooctano sulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.20.01,00,N-Etilperfluorooctano sulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.30.01,00,N-Etil-N-(2-hidroxietil)perfluorooctano sulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.40.01,00,N-(2-Hidroxietil)-N-metilperfluorooctano sulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.50.91,00,Las demás perfluorooctano sulfonamidas.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.03,00,Clorpropamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.07,00,Ácido 4-cloro-N-(2-furilmetil)-5-sulfamoilantranílico (Furosemida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.20,00,Tolilsulfonilbutilurea (Tolbutamida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.31,00,Ftalilsulfacetamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,01,Ácido p-(dipropilsulfamil) benzóico (Probenecid).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,02,Sulfaguanidina; acetil sulfaguanidina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,03,2-Cloro-5-(1-hidroxi-3-oxo-1-isoindolinil) bencen sulfonamida (Clortalidona).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,04,N-4-Acetil-N-1-(p-nitrofenil)sulfanilamida (Sulfanitran).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,05,N-1-(2-Quinoxalinil) sulfanilamida (Sulfaquinoxalina).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,06,N-(p-Acetilfenilsulfonil)-N'-ciclohexilurea (Acetohexamida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,07,Sal sódica de 2-benzosulfonamido-5-(beta-metoxietoxi)-pirimidina (Glimidina sódica).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,08,N-(4-(beta-(2-metoxi-5-clorobenzamido)-etil)benzosulfonil)-N'-ciclohexilurea (Gliburide).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,09,Sulfadimetiloxazol (Sulfamoxol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,10,"O,O-Diisopropilfosforoditioato de N- etilbencensulfonamida.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,11,Sulfacetamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,12,Sulfametoxipiridazina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,13,Sulfanilamidopirimidina (Sulfadiazina).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,14,Sulfatiazol.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,15,Sulfisoxazol y sus derivados de sustitución.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,16,Sulfonamidotiadiazol y sus derivados de sustitución.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,17,"Tiazidas, derivados de sustitución de las tiazidas y sales de estos productos.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,18,Toluensulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,19,"Sulfanilamidopirazina (Sulfapirazina), sus sales y otros derivados de sustitución.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,20,Sulfapiridina y sus derivados de sustitución.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,21,N-((1-Etil-2-pirrolidinil)metil)-2-metoxi-5- sulfamoilbenzamida (Sulpiride).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,22,2-Metoxisulfamidobenzoato de etilo.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,23,Ácido 3-(aminosulfonil)-5-(butilamino)-4- fenoxibenzóico (Bumetanida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,24,(3-N-Butilamino-4-fenoxi-5- sulfonamida)benzoato de butilo.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,25,3-Sulfanilamido-5-metilisoxazol (Sulfametoxazol).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,26,Ftalilsulfatiazol.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,27,4-Aminobencensulfonil carbamato de metilo (Asulam).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,28,Clorobencensulfonamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,29,4-Amino-N-(6-cloro-3-piridazinil) bencen sulfonamida (Sulfacloro piridazina) y sus sales.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,30,Sal de sodio de 4-amino-N-(5-metoxi-2- pirimidil)bencensulfonamida (Sal de sodio de sulfameter).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,31,2-Naftol-6-sulfometiletanolamida.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,32,N-(2-(4-((((Ciclohexilamina)carbonil)amino) sulfofenil)fenil)etil)-5-metilpirazino carboxamida (Glipizida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,33,Sales de la Sulfapiridina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2935.90.99,99,Las demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.21.04,01,"Palmitato o propionato de Vitamina A, en aceite, en concentraciones iguales o superiores a 1,000,000 U.I. por gramo.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.21.04,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.22.04,01,Clorhidrato o mononitrato de tiamina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.22.04,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.23.03,01,Riboflavina; fosfato de riboflavina o su sal sódica.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.23.03,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.24.03,01,Alcohol pantotenílico o sus éteres.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.24.03,02,Pantotenato de calcio.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.24.03,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.25.02,01,Clorhidrato de piridoxina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.25.02,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.26.01,00,Vitamina B12; las demás cobalaminas.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.26.99,00,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.27.02,01,Vitamina C (Ácido ascórbico) y sus sales.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.27.02,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.28.03,01,"Vitamina E y sus derivados, en concentración mayor al 96%, en aceite.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.28.03,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.03,00,Ácido nicotínico.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.04,00,Nicotinamida (Niacinamida).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.99,01,Ácido fólico.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.99,02,Vitamina D3.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.99,03,Vitamina H (Biotina).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.29.99,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2936.90.91,00,"Los demás, incluidos los concentrados naturales.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.11.01,00,"Somatotropina, sus derivados y análogos estructurales.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.12.02,01,Insulina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.12.02,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.19.99,01,Eritropoyetina.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.19.99,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.21.05,01,Prednisona (dehidrocortisona).,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.21.05,99,Los demás.,,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.22.11,00,"Flumetasona, parametasona; sales o ésteres de estos productos.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.22.99,01,"Dexametasona, sus sales o sus ésteres.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
MX,2937.22.99,02,"Betametasona, sus sales o sus ésteres.",,,2024-04-04,,SNICE-NICO-2024-04,https://www.snice.gob.mx/~oracle/SNICE_DOCS/NICO-MARZO24-LIGIE_20240404-20240404.XLSX
